"replicate","arm","probability","CRP","medianCL"
1,"gaussian",0.775075471698113,56.7313756835846,3.37008531792273
1,"gaussian",0.781295597484277,57.4886748439084,3.38522737441561
1,"gaussian",0.78751572327044,58.2651481883734,3.40082345795842
1,"gaussian",0.793735849056604,59.0619391385962,3.41690233727086
1,"gaussian",0.799955974842767,59.8802947038101,3.43349551800029
1,"gaussian",0.806176100628931,60.721578497699,3.450637598985
1,"gaussian",0.812396226415094,61.5872858677184,3.46836668804333
1,"gaussian",0.818616352201258,62.47906156277,3.48672488958637
1,"gaussian",0.824836477987421,63.3987204688299,3.50575887941295
1,"gaussian",0.831056603773585,64.3482720758053,3.52552058600596
1,"gaussian",0.837276729559749,65.3299495126019,3.54606800281916
1,"gaussian",0.843496855345912,66.3462442151501,3.56746616285296
1,"gaussian",0.849716981132075,67.3999475936485,3.58978831587583
1,"gaussian",0.855937106918239,68.4942014685806,3.61311736082269
1,"gaussian",0.862157232704403,69.6325595904959,3.63754760245264
1,"gaussian",0.868377358490566,70.8190633051435,3.6631869241238
1,"gaussian",0.87459748427673,72.0583354608432,3.69015950030155
1,"gaussian",0.880817610062893,73.3556981110481,3.71860921734047
1,"gaussian",0.887037735849057,74.7173216447181,3.74870403563484
1,"gaussian",0.89325786163522,76.1504159980973,3.78064162060036
1,"gaussian",0.899477987421384,77.6634790722015,3.81465671053801
1,"gaussian",0.905698113207547,79.2666242341426,3.85103090330777
1,"gaussian",0.911918238993711,80.972019219694,3.89010587678499
1,"gaussian",0.918138364779874,82.794485309684,3.93230159039576
1,"gaussian",0.924358490566038,84.7523326778627,3.97814189130014
1,"gaussian",0.930578616352201,86.8685534005477,4.02829144037913
1,"gaussian",0.936798742138365,89.1725734985249,4.08361051173359
1,"gaussian",0.943018867924528,91.7029116145117,4.14523910014954
1,"gaussian",0.949238993710692,94.5113738213916,4.21473128680291
1,"gaussian",0.955459119496855,97.6699920835056,4.29428057087804
1,"gaussian",0.961679245283019,101.283191957102,4.38712117145206
